,sorted,mapping
0,26.90119457244873,9.8
1,27.680859565734863,11.0
2,28.163970947265625,14.2
3,28.354511260986328,14.5
4,29.0507230758667,15.0
5,29.93752670288086,15.2
6,30.768749237060547,16.0
7,31.134150505065918,18.0
8,31.40834331512451,19.2
9,32.832231521606445,20.5
10,33.454345703125,20.8
11,39.191152572631836,21.0
12,41.90302276611328,21.0
13,46.121957778930664,21.2
14,46.35918998718262,21.5
15,46.62151527404785,21.5
16,46.64094924926758,22.0
17,46.658334732055664,22.2
18,46.82084083557129,22.2
19,47.33265686035156,22.2
20,47.48141098022461,22.5
21,47.522377014160156,23.0
22,48.30172920227051,23.0
23,48.76341247558594,23.2
24,48.93130683898926,23.5
25,49.901954650878906,23.5
26,50.16766166687012,23.5
27,50.53395462036133,24.0
28,50.63728904724121,24.0
29,50.83213233947754,24.8
30,50.922685623168945,24.8
31,51.70187950134277,25.0
32,51.714860916137695,25.2
33,51.82288360595703,25.2
34,51.927703857421875,25.2
35,52.11755180358887,25.2
36,52.280134201049805,25.2
37,52.54960632324219,25.8
38,52.969181060791016,26.0
39,53.35723686218262,26.0
40,54.04546546936035,26.2
41,54.2078800201416,26.2
42,54.84041786193848,26.5
43,56.44947814941406,26.5
44,57.37027359008789,26.8
45,57.87110710144043,26.8
46,59.37778663635254,27.2
47,60.14887046813965,27.2
48,61.942081451416016,27.2
49,62.208120346069336,27.2
50,63.352277755737305,27.5
51,64.021728515625,27.8
52,64.956787109375,27.8
53,64.9820728302002,28.0
54,65.30017471313477,28.2
55,66.68652725219727,28.5
56,66.95679092407227,28.8
57,68.07980728149414,29.0
58,68.69270706176758,29.0
59,69.02062225341797,29.0
60,69.63504791259766,29.8
61,69.8471794128418,29.8
62,69.87680053710938,29.8
63,70.0185546875,30.0
64,70.0872573852539,30.5
65,70.36763763427734,30.8
66,70.6995964050293,30.8
67,70.85400772094727,32.5
68,71.26372909545898,32.8
69,71.58013534545898,33.2
70,71.6109619140625,33.8
71,71.7729263305664,33.8
72,72.17559432983398,34.0
73,72.53547286987305,34.2
74,72.72314834594727,34.8
75,72.78444290161133,35.0
76,73.31324005126953,35.5
77,73.70105743408203,36.2
78,74.38161849975586,36.2
79,74.63554382324219,36.5
80,74.6436996459961,36.8
81,74.9818229675293,37.0
82,75.06463241577148,37.0
83,75.09774780273438,37.5
84,75.11947250366211,38.2
85,75.17525863647461,39.0
86,75.3433837890625,39.2
87,75.4966049194336,39.2
88,75.5543098449707,39.5
89,75.65782928466797,39.5
90,75.72739791870117,39.8
91,75.7783088684082,40.2
92,75.92628860473633,40.2
93,76.01601791381836,40.5
94,76.13550567626953,40.8
95,76.146728515625,40.8
96,76.16930389404297,41.0
97,76.20438385009766,41.2
98,76.20858383178711,41.2
99,76.29273223876953,41.2
100,76.3145751953125,41.2
101,76.47237396240234,41.8
102,76.73493576049805,42.2
103,76.75418853759766,42.5
104,77.00579452514648,42.5
105,77.02713775634766,42.8
106,77.0522689819336,43.0
107,77.07064819335938,43.0
108,77.1453742980957,43.2
109,77.23759078979492,43.2
110,77.45826721191406,43.2
111,77.51153182983398,43.5
112,77.52434158325195,43.8
113,77.66135025024414,43.8
114,77.81851577758789,44.8
115,77.85275268554688,45.0
116,77.90979385375977,45.0
117,78.23104858398438,45.0
118,78.23278427124023,45.5
119,78.27516174316406,45.5
120,78.40067672729492,45.8
121,78.40553283691406,45.8
122,78.48904037475586,45.8
123,78.49119186401367,46.0
124,78.49424743652344,46.2
125,78.5595474243164,46.5
126,78.6098861694336,46.5
127,78.75798034667969,46.8
128,78.83503723144531,47.2
129,78.92076873779297,47.8
130,78.93190383911133,47.8
131,79.01068878173828,47.8
132,79.07781600952148,48.0
133,79.08793258666992,48.0
134,79.1104621887207,48.0
135,79.15384674072266,48.5
136,79.18046951293945,49.0
137,79.24785995483398,49.0
138,79.26480484008789,49.0
139,79.33768844604492,49.0
140,79.50669479370117,49.2
141,79.5386962890625,49.2
142,79.54766464233398,49.5
143,79.55529022216797,49.5
144,79.61151885986328,49.8
145,79.70931625366211,50.0
146,79.81621170043945,50.2
147,79.84690856933594,50.2
148,79.86467742919922,50.2
149,79.88245010375977,50.8
150,79.96371841430664,51.0
151,80.11469268798828,51.2
152,80.12548446655273,51.2
153,80.1387825012207,51.5
154,80.36966705322266,51.5
155,80.40295028686523,51.8
156,80.56859970092773,51.8
157,80.57892227172852,52.0
158,80.6545639038086,52.0
159,80.70086288452148,52.0
160,80.83695983886719,52.8
161,80.89330673217773,53.0
162,81.0862045288086,53.0
163,81.10474395751953,53.0
164,81.17733001708984,53.2
165,81.20109939575195,53.2
166,81.21430206298828,53.5
167,81.22299575805664,53.5
168,81.28173446655273,53.5
169,81.28517532348633,53.5
170,81.32249069213867,53.8
171,81.34446716308594,53.8
172,81.35816192626953,53.8
173,81.39397430419922,53.8
174,81.4208984375,54.0
175,81.48946762084961,54.0
176,81.59510803222656,54.0
177,81.65032196044922,54.2
178,81.6514778137207,54.2
179,81.68453598022461,54.5
180,81.7343864440918,54.5
181,82.04582595825195,54.8
182,82.28445816040039,55.0
183,82.33653259277344,55.0
184,82.33963775634766,55.0
185,82.44644927978516,55.2
186,82.4542121887207,55.5
187,82.54541397094727,55.5
188,82.5665283203125,55.8
189,82.61138534545898,55.8
190,82.62894439697266,55.8
191,82.72612380981445,55.8
192,82.75774002075195,56.0
193,82.86606216430664,56.0
194,82.8699722290039,56.2
195,82.91513442993164,56.2
196,82.99427795410156,56.2
197,83.25383377075195,56.2
198,83.27874374389648,56.2
199,83.31838989257812,56.5
200,83.35343933105469,56.5
201,83.4054183959961,56.5
202,83.4469985961914,57.0
203,83.48412704467773,57.0
204,83.51644897460938,57.0
205,83.56179809570312,57.0
206,83.59697723388672,57.1
207,83.70865249633789,57.2
208,83.84155654907227,57.2
209,83.88531112670898,57.5
210,83.90496826171875,57.5
211,83.9126205444336,57.5
212,83.93769836425781,57.5
213,83.9385871887207,57.8
214,83.98445510864258,57.8
215,83.98888397216797,57.8
216,84.01841735839844,58.0
217,84.0319595336914,58.0
218,84.03344345092773,58.2
219,84.07935333251953,58.5
220,84.09054946899414,58.5
221,84.2260856628418,58.5
222,84.27096939086914,58.8
223,84.27173614501953,58.8
224,84.36009216308594,59.0
225,84.3777847290039,59.0
226,84.44194030761719,59.2
227,84.48969268798828,59.2
228,84.53293228149414,59.5
229,84.58247375488281,59.8
230,84.59632110595703,59.8
231,84.60095977783203,59.8
232,84.6313362121582,59.8
233,84.63508224487305,60.0
234,84.68093872070312,60.0
235,84.82454681396484,60.0
236,84.83489608764648,60.0
237,84.8495979309082,60.2
238,84.86357879638672,60.2
239,84.91961669921875,60.2
240,84.96178436279297,60.5
241,84.97405624389648,60.5
242,84.98081970214844,60.5
243,84.98208618164062,60.5
244,85.02972793579102,60.5
245,85.04975891113281,60.8
246,85.07056427001953,60.8
247,85.09967422485352,60.8
248,85.22114944458008,60.8
249,85.2358169555664,61.2
